timestamp,latitude,longitude,altitude
"2025-05-20 05:00:14 +0000",37.42926121374456,-122.17398669370498,23.569056956768037
"2025-05-20 05:00:17 +0000",37.428980488290634,-122.17429338036008,23.569056956768037
"2025-05-20 05:00:25 +0000",37.42920545423379,-122.17403896317282,23.569056956768037
"2025-05-20 05:00:28 +0000",37.42923745123892,-122.17378307754804,23.569056956768037
"2025-05-20 05:01:08 +0000",37.42924515581094,-122.17353662817631,23.569056956768037
"2025-05-20 05:21:07 +0000",37.42909138958431,-122.17341356267121,29.66607642918825
"2025-05-20 05:23:20 +0000",37.42924414500268,-122.17325665627578,29.868616616353393
"2025-05-20 05:23:26 +0000",37.42940828248741,-122.173143818094,30.604134049266577
"2025-05-20 05:23:33 +0000",37.429605187757595,-122.17307541949985,28.60897616110742
"2025-05-20 05:27:08 +0000",37.42962225647615,-122.17282388437201,27.74594454281032
"2025-05-20 05:27:14 +0000",37.42956761302102,-122.17258252489788,28.15266319550574
"2025-05-20 05:27:19 +0000",37.42951906279786,-122.17232507881788,27.9872745256871
"2025-05-20 05:27:24 +0000",37.4294622761029,-122.17206709644651,27.505009504035115
"2025-05-20 05:27:29 +0000",37.429412898347145,-122.17179648924403,28.118089713156223
"2025-05-20 05:27:33 +0000",37.42937142249069,-122.17157208518759,26.734660216607153
"2025-05-20 05:27:37 +0000",37.42933613278916,-122.17134630249205,26.51291017793119
